208.267, 1.78172, 6.85013, 0.361275, 0.00619868, -0.00805974, 0.987322, -0.158406
208.317, 1.76665, 6.87274, 0.363705, 0.00565929, -0.00778164, 0.987562, -0.156933
208.368, 1.75252, 6.89833, 0.358786, 0.00607151, -0.00833962, 0.987326, -0.158368
208.417, 1.74054, 6.92143, 0.353475, 0.00600663, -0.00789394, 0.987773, -0.155581
208.466, 1.72657, 6.93488, 0.350411, 0.00483687, -0.00852153, 0.990166, -0.139551
208.516, 1.71132, 6.94961, 0.346062, 0.00619262, -0.00935614, 0.99369, -0.111602
208.581, 1.69372, 6.96584, 0.339908, 0.00730287, -0.00979233, 0.996781, -0.0792313
208.616, 1.67982, 6.97537, 0.334516, 0.0085513, -0.0115213, 0.997415, -0.070409
208.669, 1.66307, 6.98552, 0.332183, 0.00725649, -0.0116475, 0.997541, -0.0687321
208.718, 1.64456, 6.99025, 0.324166, 0.00795459, -0.0111819, 0.997514, -0.0691144
208.767, 1.62453, 6.99263, 0.316641, 0.00750165, -0.00972723, 0.997619, -0.0678578
208.816, 1.60186, 6.99191, 0.31608, 0.00770023, -0.00951538, 0.997724, -0.0663135
208.866, 1.57916, 6.99206, 0.312897, 0.00744995, -0.0092396, 0.997772, -0.0656564
208.917, 1.55561, 6.99109, 0.313359, 0.00649697, -0.00920189, 0.997849, -0.0645718
208.967, 1.5314, 6.98741, 0.314658, 0.00637972, -0.010086, 0.997828, -0.0647773
209.017, 1.50685, 6.98128, 0.31622, 0.0062432, -0.00926712, 0.99782, -0.065041
209.066, 1.48427, 6.97797, 0.319653, 0.00539641, -0.00933768, 0.997727, -0.0665121
209.116, 1.45571, 6.97496, 0.318252, 0.00455037, -0.00834445, 0.997082, -0.0757377
209.166, 1.4303, 6.97121, 0.320948, 0.00449556, -0.00832679, 0.995712, -0.0920219
209.217, 1.40183, 6.96751, 0.321202, 0.00464881, -0.00799376, 0.994156, -0.107555
209.267, 1.37362, 6.95675, 0.319309, 0.0046455, -0.00799208, 0.993382, -0.11448
209.317, 1.3434, 6.94432, 0.313146, 0.00567856, -0.00809755, 0.993474, -0.11363
209.367, 1.31165, 6.92799, 0.310464, 0.00547206, -0.00820467, 0.993639, -0.112184
209.419, 1.27666, 6.90904, 0.308837, 0.00613711, -0.00883051, 0.99359, -0.112529
209.468, 1.24216, 6.89185, 0.308302, 0.00562416, -0.00887335, 0.993564, -0.112779
209.518, 1.20432, 6.87207, 0.309497, 0.00547514, -0.00877686, 0.993636, -0.112161
209.568, 1.16415, 6.85397, 0.311254, 0.00450152, -0.00875348, 0.99366, -0.111992
209.618, 1.12735, 6.83054, 0.316048, 0.00430916, -0.00919899, 0.993672, -0.111857
209.669, 1.09252, 6.80671, 0.319863, 0.00491008, -0.00930192, 0.993664, -0.111899
209.72, 1.0635, 6.77605, 0.328963, 0.00562402, -0.00985134, 0.993791, -0.110686
209.767, 1.03717, 6.7481, 0.337802, 0.00594883, -0.0104582, 0.993733, -0.111132
209.82, 1.01245, 6.71312, 0.347549, 0.00530917, -0.010412, 0.993667, -0.111759
209.866, 0.99719, 6.68336, 0.353214, 0.00494302, -0.0108523, 0.993646, -0.111918
209.919, 0.978764, 6.64784, 0.352213, 0.00505168, -0.0112045, 0.993618, -0.112124
209.981, 0.962835, 6.60545, 0.352061, 0.00454788, -0.0115675, 0.993424, -0.113816
210.015, 0.95481, 6.58152, 0.349655, 0.00423935, -0.0115913, 0.993336, -0.114591
210.067, 0.945395, 6.54578, 0.343819, 0.00300905, -0.0111649, 0.993249, -0.115422
210.13, 0.929427, 6.49628, 0.338372, 0.00322807, -0.0110191, 0.993102, -0.116687
210.18, 0.926326, 6.46099, 0.332643, 0.00358394, -0.0113461, 0.992936, -0.118056
210.219, 0.925315, 6.42719, 0.330485, 0.00464417, -0.0113008, 0.992642, -0.120465
210.267, 0.921239, 6.38974, 0.32656, 0.00418473, -0.0113516, 0.992267, -0.123531
210.318, 0.9195, 6.34528, 0.326878, 0.00542865, -0.0126684, 0.991935, -0.125994
210.367, 0.917008, 6.3073, 0.325236, 0.00504785, -0.0127406, 0.991752, -0.127435
210.417, 0.916362, 6.26596, 0.321636, 0.0055225, -0.0123626, 0.991522, -0.129231
210.469, 0.916321, 6.22225, 0.310752, 0.00591753, -0.0116018, 0.991294, -0.131021
210.519, 0.918432, 6.18187, 0.303387, 0.00620432, -0.010716, 0.991144, -0.132213
210.58, 0.913757, 6.1367, 0.295248, 0.00612647, -0.0104235, 0.991024, -0.133134
210.62, 0.913681, 6.11029, 0.293936, 0.00618016, -0.00992402, 0.990955, -0.133686
210.668, 0.910704, 6.07511, 0.293884, 0.00656308, -0.00962696, 0.99091, -0.134024
210.718, 0.912352, 6.03961, 0.296293, 0.00522636, -0.00976591, 0.990768, -0.135118
210.768, 0.912059, 6.00581, 0.298459, 0.00558172, -0.0097833, 0.990641, -0.136025
210.819, 0.911555, 5.97183, 0.298741, 0.00547834, -0.0093226, 0.990496, -0.137112
210.88, 0.918507, 5.93342, 0.306825, 0.00569353, -0.00957363, 0.990487, -0.137157
210.93, 0.927792, 5.90932, 0.308499, 0.00557391, -0.00963893, 0.990459, -0.137359
210.967, 0.93938, 5.89235, 0.308561, 0.00569237, -0.010133, 0.990452, -0.13737
211.03, 0.963045, 5.86654, 0.310821, 0.00544281, -0.0100298, 0.990423, -0.137594
211.068, 0.981152, 5.85557, 0.311659, 0.00557431, -0.010295, 0.990318, -0.138325
211.118, 1.00724, 5.84251, 0.313839, 0.00551539, -0.0107482, 0.990185, -0.139238
211.169, 1.03858, 5.82846, 0.316134, 0.00614336, -0.0112676, 0.990184, -0.139177
211.214, 1.07673, 5.81917, 0.315909, 0.00571915, -0.0103376, 0.990191, -0.13922
211.268, 1.1154, 5.81363, 0.31316, 0.0063473, -0.0106872, 0.990172, -0.139299
211.33, 1.16485, 5.80186, 0.311273, 0.00561368, -0.0106997, 0.990176, -0.139305
211.38, 1.199, 5.79568, 0.311723, 0.00517984, -0.0108189, 0.990144, -0.13954
211.415, 1.2285, 5.79291, 0.316118, 0.00464838, -0.0105079, 0.990178, -0.139338
211.469, 1.27216, 5.79024, 0.320652, 0.00398836, -0.00996014, 0.990204, -0.139218
211.53, 1.3151, 5.78612, 0.326229, 0.00373149, -0.0102559, 0.990152, -0.13957
211.568, 1.34812, 5.78661, 0.332933, 0.00314784, -0.0112589, 0.990073, -0.140064
211.618, 1.39233, 5.78976, 0.337511, 0.00247056, -0.01111, 0.990051, -0.140245
211.668, 1.43072, 5.79453, 0.342227, 0.00237637, -0.0116653, 0.990032, -0.140337
211.714, 1.46007, 5.79918, 0.346278, 0.00176354, -0.0114403, 0.989981, -0.140727
211.78, 1.50234, 5.80514, 0.353653, 0.00141051, -0.0113723, 0.990021, -0.14045
211.818, 1.52484, 5.80874, 0.35856, 0.00153294, -0.0122156, 0.990046, -0.140205
211.868, 1.55292, 5.81176, 0.368414, 0.00239136, -0.0122336, 0.990053, -0.140142
211.93, 1.58619, 5.81496, 0.378553, 0.00332626, -0.0129122, 0.990057, -0.140031
211.968, 1.60792, 5.81737, 0.382482, 0.00346659, -0.0125679, 0.990054, -0.140081
212.019, 1.63754, 5.82075, 0.387017, 0.00334609, -0.0133554, 0.990075, -0.139864
212.065, 1.66933, 5.82369, 0.390928, 0.00329544, -0.0137627, 0.989984, -0.140467
212.119, 1.70751, 5.82815, 0.388856, 0.00376857, -0.0137543, 0.990003, -0.140321
212.18, 1.75054, 5.83463, 0.385428, 0.00361452, -0.0140218, 0.990099, -0.13962
212.215, 1.77728, 5.83897, 0.380089, 0.00348965, -0.01464, 0.990009, -0.140197
212.28, 1.82538, 5.84564, 0.380592, 0.00302024, -0.0154133, 0.989914, -0.140795
212.319, 1.84904, 5.85127, 0.382403, 0.00339234, -0.0156629, 0.989743, -0.14196
212.366, 1.88216, 5.86124, 0.383191, 0.00250735, -0.0156543, 0.989689, -0.142355
212.43, 1.92626, 5.87175, 0.382851, 0.00290708, -0.0155877, 0.989703, -0.142256
212.469, 1.94531, 5.88309, 0.381725, 0.00346017, -0.0148023, 0.989733, -0.142121
212.521, 1.96994, 5.89538, 0.379053, 0.00361128, -0.0148037, 0.989768, -0.141873
212.568, 1.99012, 5.90888, 0.378425, 0.0034277, -0.0145935, 0.98976, -0.14195
212.615, 2.01124, 5.92282, 0.38119, 0.00424024, -0.0146763, 0.989772, -0.141838
212.68, 2.04727, 5.94612, 0.385723, 0.00357826, -0.0152041, 0.989904, -0.140877
212.719, 2.06678, 5.96862, 0.387808, 0.00362204, -0.0147139, 0.990004, -0.140226
212.769, 2.09121, 5.99845, 0.384987, 0.00312452, -0.0139461, 0.990184, -0.139036
212.819, 2.11486, 6.02662, 0.380651, 0.00299171, -0.0131935, 0.990289, -0.13836
212.869, 2.13672, 6.05649, 0.381216, 0.00200934, -0.0134473, 0.990333, -0.138039
212.919, 2.15574, 6.09007, 0.38198, 0.00142689, -0.0139581, 0.990242, -0.138648
212.967, 2.16964, 6.12315, 0.38163, 0.00136541, -0.0143316, 0.990304, -0.13817
213.017, 2.18306, 6.15959, 0.382455, 0.00145901, -0.0140128, 0.990416, -0.137396
213.065, 2.19133, 6.19315, 0.383263, 0.00149658, -0.0144006, 0.990501, -0.136738
213.119, 2.19702, 6.22957, 0.384989, 0.00116816, -0.0146728, 0.990601, -0.135992
213.163, 2.19126, 6.26188, 0.387784, 0.000711392, -0.0156496, 0.99059, -0.135962
213.219, 2.18502, 6.3008, 0.388454, 0.000483095, -0.0164204, 0.990506, -0.136487
213.269, 2.17666, 6.33263, 0.394583, -5.80727e-05, -0.0166899, 0.990488, -0.136582
213.319, 2.16406, 6.357, 0.403643, -0.000191356, -0.0175022, 0.99054, -0.136101
213.366, 2.1482, 6.37303, 0.414531, -6.87291e-06, -0.0176199, 0.990629, -0.135439
213.43, 2.13246, 6.39728, 0.42493, 0.000468267, -0.0183629, 0.990653, -0.135167
213.468, 2.11879, 6.40588, 0.428003, -0.000611954, -0.0184073, 0.990652, -0.135165
213.52, 2.10502, 6.41776, 0.435205, -0.000553438, -0.0189001, 0.990642, -0.135166
213.58, 2.09147, 6.43052, 0.44348, -0.00126245, -0.0189872, 0.99066, -0.135021
213.62, 2.08391, 6.43591, 0.446445, -0.00183567, -0.0193966, 0.990712, -0.134573
213.669, 2.07348, 6.44065, 0.448643, -0.00156043, -0.020097, 0.990812, -0.133738
213.714, 2.06508, 6.441, 0.447455, -0.00131782, -0.0199083, 0.990891, -0.133179
213.764, 2.05378, 6.44094, 0.44576, -0.000798331, -0.0191779, 0.990928, -0.133018
213.818, 2.03841, 6.43702, 0.44496, -0.000542026, -0.019136, 0.990996, -0.132514
213.868, 2.02854, 6.43079, 0.443397, -0.000265658, -0.0189705, 0.991052, -0.132123
213.93, 2.01689, 6.42385, 0.440011, -0.000945229, -0.0180508, 0.99101, -0.13256
213.969, 2.0061, 6.41613, 0.434474, -0.00104597, -0.0178565, 0.991012, -0.132568
214.029, 1.99419, 6.40113, 0.427587, -0.00108118, -0.017591, 0.991038, -0.132409
214.067, 1.9848, 6.39165, 0.419386, 0.000128991, -0.0169161, 0.991091, -0.13211
214.119, 1.97392, 6.37755, 0.411565, 0.000327589, -0.01712, 0.991074, -0.132208
214.169, 1.96229, 6.36224, 0.404056, 0.00147787, -0.017357, 0.991022, -0.132558
214.219, 1.94794, 6.34356, 0.395726, 0.00303437, -0.0161217, 0.991027, -0.132654
214.269, 1.93864, 6.32709, 0.38979, 0.00283576, -0.0155071, 0.991012, -0.132843
214.319, 1.92921, 6.30739, 0.379479, 0.00312986, -0.0141877, 0.991077, -0.132496
214.366, 1.91658, 6.28747, 0.368836, 0.00357585, -0.0122971, 0.991039, -0.13296
214.419, 1.90221, 6.26599, 0.357601, 0.00437034, -0.0112783, 0.991064, -0.132835
214.467, 1.89068, 6.24724, 0.343873, 0.00518777, -0.0104231, 0.991155, -0.132197
214.519, 1.87567, 6.23201, 0.32582, 0.00501812, -0.00954551, 0.99113, -0.132458
214.58, 1.85708, 6.2144, 0.310437, 0.00501285, -0.00797308, 0.991232, -0.131794
214.63, 1.838, 6.20267, 0.300058, 0.00499572, -0.00753877, 0.991203, -0.132043
214.665, 1.82448, 6.19528, 0.294618, 0.00478237, -0.00763802, 0.991173, -0.132269
214.719, 1.80802, 6.186, 0.288284, 0.00487548, -0.00767861, 0.991091, -0.132874
214.78, 1.78368, 6.17926, 0.289102, 0.00555603, -0.00799861, 0.991133, -0.132514
214.819, 1.76771, 6.17843, 0.290366, 0.00474947, -0.00762112, 0.991116, -0.132695
214.869, 1.75008, 6.17439, 0.290913, 0.00438558, -0.00678098, 0.991065, -0.133133
214.93, 1.7316, 6.17179, 0.291154, 0.00464753, -0.00667288, 0.991139, -0.132582
214.969, 1.72038, 6.1703, 0.290342, 0.00400894, -0.00714402, 0.991152, -0.132476
215.017, 1.70591, 6.17101, 0.293142, 0.00395512, -0.00696658, 0.99126, -0.131677
215.069, 1.68922, 6.17319, 0.295711, 0.00414604, -0.00646582, 0.991242, -0.131836
215.118, 1.67379, 6.17967, 0.299313, 0.00432723, -0.00632086, 0.991218, -0.132019
215.18, 1.65916, 6.1906, 0.307962, 0.00476446, -0.00768669, 0.991188, -0.132151
215.23, 1.64991, 6.20282, 0.309223, 0.00547421, -0.00718891, 0.991212, -0.131974
215.269, 1.64848, 6.2141, 0.309541, 0.00550796, -0.00712289, 0.991264, -0.131585
215.319, 1.64247, 6.2291, 0.31446, 0.00560085, -0.00815889, 0.99118, -0.132152
215.38, 1.63769, 6.24043, 0.320643, 0.00596935, -0.00855948, 0.991295, -0.131248
215.429, 1.63469, 6.25392, 0.323908, 0.00580519, -0.00825687, 0.991171, -0.132207
215.479, 1.64188, 6.27115, 0.335116, 0.0055483, -0.00868266, 0.991243, -0.131645
215.52, 1.64701, 6.28838, 0.337028, 0.00614665, -0.00848881, 0.991241, -0.131649
215.58, 1.65516, 6.30851, 0.341026, 0.00547989, -0.00887271, 0.991304, -0.131179
215.62, 1.66456, 6.32385, 0.3423, 0.00542267, -0.00869465, 0.991327, -0.13102
215.67, 1.67408, 6.34455, 0.344547, 0.00483446, -0.00861556, 0.991349, -0.130881
215.717, 1.68421, 6.36119, 0.34858, 0.00560448, -0.00925235, 0.991376, -0.1306
215.77, 1.69678, 6.38071, 0.350408, 0.00438321, -0.00929886, 0.991443, -0.130137
215.82, 1.70992, 6.40262, 0.351316, 0.00482291, -0.00962371, 0.991533, -0.129404
215.863, 1.72012, 6.41896, 0.350764, 0.00517811, -0.00927404, 0.991569, -0.129145
215.92, 1.73494, 6.43964, 0.351285, 0.00514872, -0.00929473, 0.991588, -0.128997
215.964, 1.74752, 6.45346, 0.349356, 0.00568225, -0.00850673, 0.991611, -0.128851
216.014, 1.76299, 6.46658, 0.345395, 0.00532438, -0.00878988, 0.991668, -0.128411
216.065, 1.7784, 6.47648, 0.342262, 0.00590973, -0.00954565, 0.991565, -0.12912
216.119, 1.79137, 6.48778, 0.333866, 0.00674171, -0.0092583, 0.991478, -0.129771
216.169, 1.81016, 6.49288, 0.326115, 0.0060841, -0.00809946, 0.99153, -0.129484
216.217, 1.82187, 6.49557, 0.321381, 0.00609372, -0.00803496, 0.991572, -0.12916
216.279, 1.83464, 6.4953, 0.313432, 0.00649493, -0.00696861, 0.991527, -0.129552
216.33, 1.84563, 6.48851, 0.308215, 0.00644098, -0.00613734, 0.991531, -0.129565
216.371, 1.85153, 6.48033, 0.302076, 0.00610572, -0.00574596, 0.991526, -0.129635
216.42, 1.86324, 6.47425, 0.298621, 0.00637207, -0.00461314, 0.991389, -0.130715
216.469, 1.87079, 6.46613, 0.301031, 0.00559196, -0.00533535, 0.99134, -0.131093
216.52, 1.88165, 6.45916, 0.298815, 0.00575768, -0.00552285, 0.991347, -0.131023
216.58, 1.89224, 6.44912, 0.298791, 0.00577038, -0.00586876, 0.991292, -0.131426
216.63, 1.89712, 6.44031, 0.299255, 0.00577327, -0.00595271, 0.991291, -0.131428
216.68, 1.90322, 6.43068, 0.299225, 0.00563044, -0.00552433, 0.991295, -0.13142
216.719, 1.90146, 6.42288, 0.300586, 0.00523531, -0.00523573, 0.991284, -0.131536
216.779, 1.90103, 6.41394, 0.307714, 0.00529782, -0.00462506, 0.991223, -0.132014
216.829, 1.90185, 6.4072, 0.312022, 0.0060809, -0.00406007, 0.991224, -0.131988
216.866, 1.90226, 6.3994, 0.313084, 0.00649919, -0.00369807, 0.991136, -0.132643
216.929, 1.90511, 6.39015, 0.317263, 0.00599299, -0.00404283, 0.991088, -0.133011
216.969, 1.90236, 6.38679, 0.318106, 0.00579539, -0.00445323, 0.991071, -0.133137
217.029, 1.90279, 6.38065, 0.318051, 0.00585825, -0.00542034, 0.991084, -0.132999
217.07, 1.90132, 6.37553, 0.316223, 0.00623033, -0.00581822, 0.991063, -0.133124
217.119, 1.9023, 6.36935, 0.314664, 0.00586059, -0.00623204, 0.991044, -0.13326
217.169, 1.89758, 6.36419, 0.321212, 0.00525133, -0.00743126, 0.991068, -0.133043
217.23, 1.89004, 6.35559, 0.321894, 0.00554592, -0.00741318, 0.991008, -0.133485
217.271, 1.8824, 6.34993, 0.32056, 0.00572458, -0.00812122, 0.990991, -0.133561
217.319, 1.8786, 6.3471, 0.319928, 0.00526926, -0.00785723, 0.991032, -0.133287
217.364, 1.87687, 6.34755, 0.318172, 0.00593544, -0.00821646, 0.991027, -0.133276
217.43, 1.87045, 6.34592, 0.319897, 0.00591566, -0.00838492, 0.990991, -0.133535
217.479, 1.86864, 6.34131, 0.320419, 0.00575105, -0.00892628, 0.990978, -0.133601
217.52, 1.87043, 6.33864, 0.320264, 0.00550345, -0.00929496, 0.991058, -0.132991
217.57, 1.87532, 6.33677, 0.318013, 0.00516261, -0.00875577, 0.9911, -0.132729
217.618, 1.87536, 6.33316, 0.316259, 0.00610716, -0.00871137, 0.991111, -0.13261
217.669, 1.87723, 6.33088, 0.312258, 0.0055913, -0.00771598, 0.991084, -0.132899
217.73, 1.87336, 6.33089, 0.31202, 0.00564987, -0.00843171, 0.990954, -0.133816
217.769, 1.87207, 6.32827, 0.31677, 0.00505026, -0.00830268, 0.990968, -0.133745
217.821, 1.86906, 6.32719, 0.323142, 0.00548458, -0.00891254, 0.990981, -0.133596
217.879, 1.86889, 6.32951, 0.326014, 0.00631629, -0.00809517, 0.991005, -0.133427
217.92, 1.86616, 6.33146, 0.32917, 0.00519094, -0.00869366, 0.990944, -0.133892
217.979, 1.86211, 6.33198, 0.335724, 0.00577584, -0.00880186, 0.990943, -0.13387
218.019, 1.85898, 6.33015, 0.338285, 0.006502, -0.00954023, 0.990954, -0.133702
218.079, 1.85837, 6.32815, 0.339124, 0.00576405, -0.00945762, 0.991079, -0.132812
218.118, 1.85941, 6.33005, 0.337338, 0.00642939, -0.0091691, 0.991114, -0.132543
218.169, 1.86201, 6.33055, 0.335975, 0.00619597, -0.00879048, 0.991056, -0.133014
218.229, 1.86684, 6.33287, 0.336108, 0.0057799, -0.00892144, 0.991019, -0.133298
218.27, 1.86789, 6.33497, 0.338731, 0.00609089, -0.00805907, 0.991046, -0.133139
218.32, 1.8677, 6.33976, 0.339767, 0.00614483, -0.00912041, 0.991001, -0.133399
218.379, 1.87086, 6.34239, 0.338694, 0.00699827, -0.00922617, 0.990995, -0.133396
218.42, 1.87084, 6.34544, 0.336505, 0.0070586, -0.00941507, 0.991044, -0.133014
218.47, 1.87224, 6.35119, 0.334913, 0.00647886, -0.00947429, 0.991087, -0.132722
218.517, 1.86953, 6.35597, 0.335901, 0.00644821, -0.00885148, 0.990964, -0.133681
218.579, 1.87563, 6.35862, 0.339562, 0.00607695, -0.00926348, 0.990979, -0.13356
218.618, 1.87676, 6.35937, 0.342718, 0.00651573, -0.00952388, 0.991061, -0.132912
218.68, 1.88056, 6.35994, 0.340161, 0.00689292, -0.00954873, 0.991073, -0.132798
218.72, 1.88529, 6.36197, 0.33604, 0.00580728, -0.00949551, 0.991057, -0.132975
218.771, 1.88744, 6.36032, 0.332215, 0.00580425, -0.00876048, 0.991108, -0.132642
218.82, 1.88814, 6.36339, 0.326527, 0.00590397, -0.0087411, 0.991095, -0.132738
218.87, 1.88839, 6.36602, 0.324115, 0.00583167, -0.00975984, 0.991056, -0.13296
218.919, 1.89181, 6.36852, 0.319598, 0.00618609, -0.0097861, 0.991143, -0.132296
218.964, 1.89419, 6.36867, 0.315581, 0.00589561, -0.00908409, 0.991025, -0.133235
219.014, 1.89157, 6.3731, 0.315335, 0.00493409, -0.00982681, 0.990954, -0.133748
219.066, 1.88655, 6.37356, 0.318175, 0.00525986, -0.00913739, 0.99106, -0.132996
219.13, 1.88287, 6.37676, 0.317663, 0.00568565, -0.00896171, 0.991065, -0.132956
219.18, 1.87916, 6.37501, 0.312999, 0.00555896, -0.00852597, 0.990981, -0.133615
219.217, 1.87434, 6.37581, 0.314721, 0.00551526, -0.00894093, 0.990898, -0.1342
219.268, 1.87707, 6.37229, 0.314457, 0.00573551, -0.00948372, 0.990982, -0.133535
219.32, 1.87917, 6.36899, 0.312907, 0.0061198, -0.0092813, 0.991028, -0.133194
219.368, 1.87923, 6.36531, 0.310353, 0.00591513, -0.00880817, 0.991053, -0.133045
219.415, 1.88008, 6.36091, 0.311061, 0.00557712, -0.0090287, 0.991034, -0.133187
219.48, 1.87885, 6.35387, 0.311831, 0.00471506, -0.00895232, 0.991148, -0.132372
219.521, 1.87948, 6.35223, 0.310483, 0.00553433, -0.00881804, 0.991099, -0.132715
219.564, 1.87991, 6.3502, 0.309467, 0.00546224, -0.00859498, 0.99114, -0.132427
219.618, 1.87854, 6.34681, 0.310993, 0.00540566, -0.00878954, 0.991125, -0.132533
219.679, 1.87839, 6.34255, 0.309899, 0.00518448, -0.00825691, 0.991099, -0.132768
219.729, 1.87845, 6.34373, 0.311614, 0.00639693, -0.00887218, 0.991092, -0.132728
219.77, 1.87853, 6.34595, 0.311933, 0.00665362, -0.00878328, 0.991012, -0.133317
219.815, 1.87871, 6.34943, 0.309484, 0.00754362, -0.00915432, 0.990986, -0.133442
219.87, 1.87677, 6.34986, 0.306851, 0.00804228, -0.00856963, 0.99112, -0.132449
219.929, 1.87587, 6.34914, 0.306201, 0.00832872, -0.00859245, 0.9912, -0.131832
219.968, 1.87537, 6.35019, 0.306944, 0.00844946, -0.00858206, 0.991139, -0.132278
220.016, 1.87624, 6.34879, 0.308096, 0.0084993, -0.00886409, 0.991073, -0.132755
220.07, 1.87959, 6.34842, 0.311052, 0.00764022, -0.00913983, 0.991152, -0.132192
220.12, 1.88426, 6.34753, 0.317783, 0.00740684, -0.00921792, 0.991121, -0.132433
220.179, 1.88673, 6.34612, 0.32351, 0.00661856, -0.00950543, 0.991191, -0.131933
220.221, 1.8904, 6.34386, 0.323582, 0.00631156, -0.00871267, 0.991203, -0.13191
220.28, 1.89099, 6.34163, 0.32953, 0.00595509, -0.00811474, 0.99109, -0.132813
220.32, 1.89691, 6.33918, 0.332698, 0.00631065, -0.00841571, 0.99114, -0.132401
220.379, 1.90445, 6.33839, 0.333195, 0.00616571, -0.00831162, 0.99105, -0.133087
220.414, 1.9092, 6.33831, 0.333572, 0.00545147, -0.00839179, 0.99112, -0.132592
220.479, 1.91394, 6.33726, 0.334888, 0.00623616, -0.00847107, 0.991108, -0.132642
220.52, 1.91062, 6.34037, 0.333332, 0.00690693, -0.00859345, 0.990965, -0.133667
220.567, 1.9135, 6.34319, 0.330809, 0.00640206, -0.00822732, 0.991047, -0.133103
220.629, 1.91717, 6.34094, 0.323285, 0.00662343, -0.00719433, 0.991136, -0.132488
220.679, 1.92132, 6.34184, 0.319688, 0.00641043, -0.00697633, 0.991071, -0.133
220.72, 1.92191, 6.34303, 0.317257, 0.00687081, -0.00816474, 0.991093, -0.132742
220.77, 1.92685, 6.34291, 0.310644, 0.00699203, -0.00885227, 0.991157, -0.132214
220.829, 1.93107, 6.34143, 0.308315, 0.00797256, -0.00947517, 0.991193, -0.131843
220.879, 1.93208, 6.33808, 0.305162, 0.00875001, -0.00931665, 0.991179, -0.131914
220.914, 1.92768, 6.33504, 0.305109, 0.00980578, -0.00971015, 0.991279, -0.131058
220.964, 1.92352, 6.33429, 0.306121, 0.00958796, -0.0101352, 0.991178, -0.131797
221.02, 1.9209, 6.33267, 0.307872, 0.00920765, -0.0102666, 0.991134, -0.132147
221.07, 1.92097, 6.33148, 0.311577, 0.00872494, -0.0105981, 0.991197, -0.131681
221.12, 1.92006, 6.33103, 0.314526, 0.00956767, -0.0108829, 0.991151, -0.131943
221.164, 1.91843, 6.3302, 0.317874, 0.00921851, -0.0106296, 0.991119, -0.132233
221.214, 1.91648, 6.32592, 0.321821, 0.00960058, -0.0112869, 0.99117, -0.13177
221.27, 1.91629, 6.32621, 0.324016, 0.0088757, -0.0105632, 0.991138, -0.132118
221.316, 1.91764, 6.32876, 0.321385, 0.00876651, -0.0102083, 0.991147, -0.132082
221.37, 1.91602, 6.32889, 0.319685, 0.00835271, -0.0098915, 0.991188, -0.131826
221.418, 1.91599, 6.32707, 0.318705, 0.00822823, -0.0100855, 0.99122, -0.131581
221.479, 1.91619, 6.32362, 0.319688, 0.00872766, -0.0105896, 0.991261, -0.1312
221.52, 1.9154, 6.31941, 0.322483, 0.0076094, -0.0101226, 0.991221, -0.131605
221.57, 1.912, 6.31857, 0.322907, 0.00783656, -0.0101481, 0.991075, -0.132684
221.62, 1.91593, 6.317, 0.325234, 0.00784663, -0.00967139, 0.990935, -0.133765
